URL,Marque,Modèle,Prix,Carrosserie,Etat,Sieges,Portes,Annonce ID,Garantie,Kilometrage,Annee,Puissance,Transmission,Cylindree,Carburant,CO2,Couleur originale,Type peinture,Couleur interieur,position_page
https://www.autoscout24.fr/offres/renault-espace-v-1-6-dci-160ch-intens-edc-7places-bva-camera-pr-diesel-beige-fab3673f-3743-439a-b06f-7c34de0ba354,Renault Espace,V 1.6 dCi 160ch INTENS EDC 7Places BVA Camera / Pr,"€ 9 990,-",Monospace,Occasion,7,5,,,130 617 km,07/2015,118 kW (160 CH),Boîte automatique,,Diesel,123 g/km (mixte),BEIGE,,,16
https://www.autoscout24.fr/offres/renault-espace-v-1-6-dci-160ch-intens-edc-7places-bva-camera-pr-diesel-beige-fab3673f-3743-439a-b06f-7c34de0ba354,Renault Espace,V 1.6 dCi 160ch INTENS EDC 7Places BVA Camera / Pr,"€ 9 990,-",Monospace,Occasion,7,5,,,130 617 km,07/2015,118 kW (160 CH),Boîte automatique,,Diesel,123 g/km (mixte),BEIGE,,,17
https://www.autoscout24.fr/offres/bmw-525-525d-218ch-bva-full-options-garantie-diesel-b5b26180-3112-4677-a6e6-4f3c2e2008ab,BMW 525,525d 218ch Bva Full Options GARANTIE,"€ 12 990,-",Break,Occasion,5,5,,,161 000 km,12/2012,161 kW (219 CH),Boîte automatique,,Diesel,0 g/km (mixte),Autre,,,18
https://www.autoscout24.fr/offres/bmw-525-525d-218ch-bva-full-options-garantie-diesel-b5b26180-3112-4677-a6e6-4f3c2e2008ab,BMW 525,525d 218ch Bva Full Options GARANTIE,"€ 12 990,-",Break,Occasion,5,5,,,161 000 km,12/2012,161 kW (219 CH),Boîte automatique,,Diesel,0 g/km (mixte),Autre,,,19
https://www.autoscout24.fr/offres/bmw-316-316d-diesel-6e110aa1-d7c1-4497-b2b7-8c28dd8ceb38,BMW 316,316d,"€ 9 900,-",Break,Occasion,5,5,,,199 000 km,06/2016,86 kW (117 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Marron,,,20
https://www.autoscout24.fr/offres/bmw-316-316d-diesel-6e110aa1-d7c1-4497-b2b7-8c28dd8ceb38,BMW 316,316d,"€ 9 900,-",Break,Occasion,5,5,,,199 000 km,06/2016,86 kW (117 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Marron,,,21
https://www.autoscout24.fr/offres/ford-kuga-2-0-tdci-120-ss-4x2-titanium-diesel-gris-76389e3a-4386-43ad-b853-9f5baccdc0d7,Ford Kuga,2.0 TDCi 120 SS 4x2 Titanium,"€ 7 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,176 500 km,08/2015,89 kW (121 CH),Boîte manuelle,,Diesel,120 g/km (mixte),Gris,,,22
https://www.autoscout24.fr/offres/ford-kuga-2-0-tdci-120-ss-4x2-titanium-diesel-gris-76389e3a-4386-43ad-b853-9f5baccdc0d7,Ford Kuga,2.0 TDCi 120 SS 4x2 Titanium,"€ 7 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,176 500 km,08/2015,89 kW (121 CH),Boîte manuelle,,Diesel,120 g/km (mixte),Gris,,,23
https://www.autoscout24.fr/offres/skoda-kodiaq-2-0-tdi-150-business-7-places-diesel-gris-cd685324-9fca-4d45-a24a-7f99d39c2d99,Skoda Kodiaq,2.0 tdi 150 BUSINESS 7 PLACES,"€ 21 900,-",SUV/4x4/Pick-Up,Occasion,255,5,,,100 000 km,08/2019,111 kW (151 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,24
https://www.autoscout24.fr/offres/skoda-kodiaq-2-0-tdi-150-business-7-places-diesel-gris-cd685324-9fca-4d45-a24a-7f99d39c2d99,Skoda Kodiaq,2.0 tdi 150 BUSINESS 7 PLACES,"€ 21 900,-",SUV/4x4/Pick-Up,Occasion,255,5,,,100 000 km,08/2019,111 kW (151 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,25
https://www.autoscout24.fr/offres/renault-grand-scenic-1-5-dci-110ch-energy-business-eco2-7-places-diesel-b4ec2ff4-f0c2-4865-83cc-be27ee185490,Renault Grand Scenic,1.5 DCI 110CH ENERGY BUSINESS ECO² 7 PLACES,"€ 5 990,-",Monospace,Occasion,7,5,1923,3 mois,177 533 km,12/2012,82 kW (111 CH),Boîte manuelle,1 461 cm³,Diesel,105 g/km (mixte),GRIS F,,Gris,26
https://www.autoscout24.fr/offres/renault-grand-scenic-1-5-dci-110ch-energy-business-eco2-7-places-diesel-b4ec2ff4-f0c2-4865-83cc-be27ee185490,Renault Grand Scenic,1.5 DCI 110CH ENERGY BUSINESS ECO² 7 PLACES,"€ 5 990,-",Monospace,Occasion,7,5,1923,3 mois,177 533 km,12/2012,82 kW (111 CH),Boîte manuelle,1 461 cm³,Diesel,105 g/km (mixte),GRIS F,,Gris,27
https://www.autoscout24.fr/offres/ford-ranger-3-2-tdci-200ch-double-cabine-wildtrak-bva-diesel-f6b5b615-fce8-40b2-a0e3-33432aa258a1,Ford Ranger,3.2 TDCI 200CH DOUBLE CABINE WILDTRAK BVA,"€ 24 990,-",SUV/4x4/Pick-Up,Occasion,5,4,1053,12 mois,135 057 km,11/2017,149 kW (203 CH),Boîte automatique,3 198 cm³,Diesel,231 g/km (mixte),ORANGE,,,28
https://www.autoscout24.fr/offres/ford-ranger-3-2-tdci-200ch-double-cabine-wildtrak-bva-diesel-f6b5b615-fce8-40b2-a0e3-33432aa258a1,Ford Ranger,3.2 TDCI 200CH DOUBLE CABINE WILDTRAK BVA,"€ 24 990,-",SUV/4x4/Pick-Up,Occasion,5,4,1053,12 mois,135 057 km,11/2017,149 kW (203 CH),Boîte automatique,3 198 cm³,Diesel,231 g/km (mixte),ORANGE,,,29
https://www.autoscout24.fr/offres/volkswagen-polo-1-0-tsi-95ch-business-euro6d-t-essence-404c729d-ac01-42f3-93f6-1a9a3ebdb4ad,Volkswagen Polo,1.0 TSI 95CH BUSINESS EURO6D-T,"€ 12 490,-",Berline,Occasion,5,5,113,,77 900 km,09/2019,71 kW (97 CH),Boîte manuelle,999 cm³,Essence,121 g/km (mixte),NOIR,,Noir,1
https://www.autoscout24.fr/offres/mitsubishi-pajero-long-3-2-di-d-instyle-a-diesel-noir-8229e1ac-d457-4321-8abe-4bdc3e967928,Mitsubishi Pajero,long 3.2 DI-D Instyle A,"€ 18 950,-",SUV/4x4/Pick-Up,Occasion,7,5,,,162 000 km,08/2008,125 kW (170 CH),Boîte automatique,3 200 cm³,Diesel,280 g/km (mixte),Noir,,,2
https://www.autoscout24.fr/offres/renault-megane-iv-ste-1-5-blue-dci-115ch-air-nav-diesel-blanc-1205a551-d231-452f-a6a9-69377925a0f9,Renault Megane,IV STE 1.5 BLUE DCI 115CH AIR NAV,"€ 11 990,-",Autres,Occasion,,5,,12 mois,85 703 km,11/2022,86 kW (117 CH),Boîte manuelle,,Diesel,120 g/km (mixte),Blanc,,,3
https://www.autoscout24.fr/offres/peugeot-3008-active-business-diesel-noir-0206e462-2e81-4d5f-9b1a-f64433418ded,Peugeot 3008,Active Business,"€ 13 790,-",Autres,Occasion,5,5,VF3MCYHZJLS161633,3 mois,130 900 km,07/2020,96 kW (131 CH),Boîte manuelle,,Diesel,100 g/km (mixte),NOIR,,,4
https://www.autoscout24.fr/offres/citroen-c5-2-0-hdi-16v-fap-160-bva-exclusive-phase-1-diesel-noir-6b3a9758-7a6e-40e5-820e-d53658df7fd3,Citroen C5,2.0 HDi 16V FAP - 160 - BVA Exclusive PHASE 1,"€ 7 090,-",Berline,Occasion,,4,0891-0011380,,183 000 km,02/2012,120 kW (163 CH),Boîte automatique,1 997 cm³,Diesel,163 g/km (mixte),Noir,,,5
https://www.autoscout24.fr/offres/peugeot-206-1-4-hdi-urban-diesel-gris-f7a2a344-dd4a-4463-9ce5-beb925ad6b2e,Peugeot 206,+ 1.4 HDI Urban,"€ 3 500,-",Berline,Occasion,5,5,,12 mois,148 630 km,03/2010,51 kW (69 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris Métallisé,,,6
https://www.autoscout24.fr/offres/renault-clio-iii-2-0l-16v-140cv-privilege-essence-beige-ac24eda6-1153-44f9-9450-d0375134e3f8,Renault Clio,III 2.0l 16V 140CV Privilège,"€ 5 990,-",Berline,Occasion,5,3,,,85 300 km,04/2007,102 kW (139 CH),Boîte manuelle,,Essence,173 g/km (mixte),Beige,,,7
https://www.autoscout24.fr/offres/ford-focus-1-6-tdci-105-trend-diesel-787471eb-0d67-4650-9ed9-3016df0a4392,Ford Focus,1.6 TDCi 105 Trend,"€ 7 990,-",Berline,Occasion,5,5,r0061774,6 mois,123 824 km,11/2013,77 kW (105 CH),Boîte manuelle,,Diesel,99 g/km (mixte),Bleu foncé,,Noir,9
https://www.autoscout24.fr/offres/mercedes-benz-b-180-180-cdi-109-sport-diesel-blanc-b840050b-a158-4246-a5db-5b980c21134c,Mercedes-Benz B 180,180 CDi 109 Sport,"€ 8 990,-",SUV/4x4/Pick-Up,Occasion,5,5,r0061984,6 mois,163 738 km,09/2014,80 kW (109 CH),Boîte manuelle,,Diesel,113 g/km (mixte),Blanc,,Noir,10
https://www.autoscout24.fr/offres/mazda-6-1-8-120ch-elegance-essence-gris-1c969346-dcdd-43e4-8f50-419133cb9998,Mazda 6,1.8 120ch ELEGANCE,"€ 4 990,-",Berline,Occasion,5,5,,,94 500 km,08/2002,89 kW (121 CH),Boîte manuelle,,Essence,0 g/km (mixte),Gris,,,11
https://www.autoscout24.fr/offres/citroen-c4-cactus-bluehdi-100-feel-diesel-5bf95610-de0f-46fe-8bb7-dbd2b5b87b6d,Citroen C4 Cactus,BLUEHDI 100 FEEL,"€ 7 890,-",SUV/4x4/Pick-Up,Occasion,5,5,757,3 mois,116 881 km,10/2016,75 kW (102 CH),Boîte manuelle,1 560 cm³,Diesel,95 g/km (mixte),GRIS C,,Noir,12
https://www.autoscout24.fr/offres/peugeot-208-like-diesel-blanc-0d85d7e6-60b5-4c32-9381-896452aff1f8,Peugeot 208,Like,"€ 3 990,-",Autres,Occasion,2,5,VF3CCBHW6GT029508,3 mois,253 900 km,02/2016,55 kW (75 CH),Boîte manuelle,,Diesel,90 g/km (mixte),BLANC,,,13
https://www.autoscout24.fr/offres/peugeot-208-like-diesel-blanc-0d85d7e6-60b5-4c32-9381-896452aff1f8,Peugeot 208,Like,"€ 3 990,-",Autres,Occasion,2,5,VF3CCBHW6GT029508,3 mois,253 900 km,02/2016,55 kW (75 CH),Boîte manuelle,,Diesel,90 g/km (mixte),BLANC,,,14
https://www.autoscout24.fr/offres/peugeot-308-1-2-puretech-130-eat8-gt-line-essence-noir-ca01d8ce-5384-46ad-b49a-229e21783def,Peugeot 308,1.2 PureTech 130 EAT8 GT Line,"€ 12 490,-",Berline,Occasion,5,5,r0058445,6 mois,55 542 km,06/2019,96 kW (131 CH),Boîte automatique,,Essence,117 g/km (mixte),Noir,,Noir,15
https://www.autoscout24.fr/offres/peugeot-308-1-2-puretech-130-eat8-gt-line-essence-noir-ca01d8ce-5384-46ad-b49a-229e21783def,Peugeot 308,1.2 PureTech 130 EAT8 GT Line,"€ 12 490,-",Berline,Occasion,5,5,r0058445,6 mois,55 542 km,06/2019,96 kW (131 CH),Boîte automatique,,Essence,117 g/km (mixte),Noir,,Noir,16
https://www.autoscout24.fr/offres/opel-corsa-iv-1-2-twinport-85-cool-line-essence-2e14220f-62a9-4e1c-847b-6c4f0347eb64,Opel Corsa,IV 1.2 Twinport 85 Cool Line,"€ 5 490,-",Citadine,Occasion,5,5,r0061697,6 mois,108 187 km,06/2014,63 kW (86 CH),Boîte manuelle,,Essence,129 g/km (mixte),Gris clair,,Noir,17
https://www.autoscout24.fr/offres/opel-corsa-iv-1-2-twinport-85-cool-line-essence-2e14220f-62a9-4e1c-847b-6c4f0347eb64,Opel Corsa,IV 1.2 Twinport 85 Cool Line,"€ 5 490,-",Citadine,Occasion,5,5,r0061697,6 mois,108 187 km,06/2014,63 kW (86 CH),Boîte manuelle,,Essence,129 g/km (mixte),Gris clair,,Noir,18
https://www.autoscout24.fr/offres/land-rover-freelander-2-mark-iv-ed4-e-diesel-873eba98-24c1-42cd-8b47-b19663de37ab,Land Rover Freelander,2 Mark IV eD4 E,"€ 14 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,59 000 km,01/2011,110 kW (150 CH),Boîte manuelle,2 179 cm³,Diesel,,,Autres,,19
https://www.autoscout24.fr/offres/land-rover-freelander-2-mark-iv-ed4-e-diesel-873eba98-24c1-42cd-8b47-b19663de37ab,Land Rover Freelander,2 Mark IV eD4 E,"€ 14 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,59 000 km,01/2011,110 kW (150 CH),Boîte manuelle,2 179 cm³,Diesel,,,Autres,,20
https://www.autoscout24.fr/offres/peugeot-308-ii-1-2-puretech-130ch-gt-line-bva-attelage-essence-noir-bf602c87-3fc9-4809-babd-c68c01b2f219,Peugeot 308,II 1.2 PURETECH 130ch GT-LINE BVA- ATTELAGE,"€ 8 790,-",Berline,Occasion,5,5,,,91 388 km,11/2015,96 kW (131 CH),Boîte automatique,,Essence,0 g/km (mixte),Noir,,,21
https://www.autoscout24.fr/offres/peugeot-308-ii-1-2-puretech-130ch-gt-line-bva-attelage-essence-noir-bf602c87-3fc9-4809-babd-c68c01b2f219,Peugeot 308,II 1.2 PURETECH 130ch GT-LINE BVA- ATTELAGE,"€ 8 790,-",Berline,Occasion,5,5,,,91 388 km,11/2015,96 kW (131 CH),Boîte automatique,,Essence,0 g/km (mixte),Noir,,,22
https://www.autoscout24.fr/offres/renault-megane-2-0t-265ch-stop-u0026start-rs-luxe-chassis-cup-dis-essence-4f3df30e-086c-4c19-b9e2-fad1cec3ac4b,Renault Megane,2.0T 265CH STOP\u0026START RS LUXE CHASSIS CUP DIS,"€ 19 990,-",Coupé,Occasion,5,3,295,,62 300 km,08/2013,198 kW (269 CH),Boîte manuelle,1 998 cm³,Essence,174 g/km (mixte),NOIR,,Noir,23
https://www.autoscout24.fr/offres/renault-megane-2-0t-265ch-stop-u0026start-rs-luxe-chassis-cup-dis-essence-4f3df30e-086c-4c19-b9e2-fad1cec3ac4b,Renault Megane,2.0T 265CH STOP\u0026START RS LUXE CHASSIS CUP DIS,"€ 19 990,-",Coupé,Occasion,5,3,295,,62 300 km,08/2013,198 kW (269 CH),Boîte manuelle,1 998 cm³,Essence,174 g/km (mixte),NOIR,,Noir,24
https://www.autoscout24.fr/offres/ford-ecosport-phase-2-1-5-ecoblue-annee-11-2016-127-000-certifie-diesel-gris-222d0b22-6e11-4891-a5f5-ee0a5d386ee5,Ford EcoSport,Phase 2 1.5 EcoBlue année 11-2016 127.000 Certifié,"€ 7 990,-",Autres,Occasion,5,5,,,127 000 km,11/2016,70 kW (95 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,25
https://www.autoscout24.fr/offres/ford-ecosport-phase-2-1-5-ecoblue-annee-11-2016-127-000-certifie-diesel-gris-222d0b22-6e11-4891-a5f5-ee0a5d386ee5,Ford EcoSport,Phase 2 1.5 EcoBlue année 11-2016 127.000 Certifié,"€ 7 990,-",Autres,Occasion,5,5,,,127 000 km,11/2016,70 kW (95 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,26
https://www.autoscout24.fr/offres/renault-scenic-iv-dci-130-energy-intens-diesel-bleu-fedac7cc-55f3-4b31-90b1-bfd320fea1fc,Renault Scenic,IV dCi 130 Energy Intens,"€ 13 997,-",Monospace,Occasion,5,5,,,71 347 km,06/2018,96 kW (131 CH),Boîte manuelle,,Diesel,0 g/km (mixte),BLEU FONCE,,,27
https://www.autoscout24.fr/offres/renault-scenic-iv-dci-130-energy-intens-diesel-bleu-fedac7cc-55f3-4b31-90b1-bfd320fea1fc,Renault Scenic,IV dCi 130 Energy Intens,"€ 13 997,-",Monospace,Occasion,5,5,,,71 347 km,06/2018,96 kW (131 CH),Boîte manuelle,,Diesel,0 g/km (mixte),BLEU FONCE,,,28
https://www.autoscout24.fr/offres/opel-astra-active-diesel-noir-40126e41-474c-451e-a702-5a632c1ffa1d,Opel Astra,Active,"€ 4 990,-",Berline,Occasion,5,4,,,174 000 km,05/2014,81 kW (110 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,1
https://www.autoscout24.fr/offres/peugeot-3008-1-2-puretech-130-allure-business-premiere-main-essence-48866bda-9289-474a-9b20-7d8b914bb8ca,Peugeot 3008,1.2 PureTech 130 Allure Business - Première main,"€ 13 500,-",SUV/4x4/Pick-Up,Occasion,5,5,r0061565,6 mois,45 477 km,08/2019,96 kW (131 CH),Boîte manuelle,,Essence,118 g/km (mixte),Gris clair,,Noir,2
https://www.autoscout24.fr/offres/volkswagen-t-cross-lounge-essence-gris-524e14af-0f0c-4605-9419-421f776cdd74,Volkswagen T-Cross,Lounge,"€ 12 490,-",Break,Occasion,5,5,WVGZZZC1ZLY113948,6 mois,125 000 km,07/2020,70 kW (95 CH),Boîte manuelle,,Essence,108 g/km (mixte),GRIS,,,3
https://www.autoscout24.fr/offres/renault-megane-megane-iii-hatchback-1-5-dci-eco2-110-cv-diesel-gris-d06649d5-a274-400a-830d-fc86137e96b0,Renault Megane,Mégane III Hatchback 1.5 dCi eco2 110 cv,"€ 6 990,-",Berline,Occasion,5,5,,,142 000 km,06/2014,81 kW (110 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,4
https://www.autoscout24.fr/offres/mercedes-benz-c-180-180-cdi-avantgarde-2eme-main-diesel-gris-d62db347-1beb-47ae-b6b7-42a0d024d040,Mercedes-Benz C 180,180 CDI AVANTGARDE * 2EME MAIN *,"€ 7 990,-",Autres,Occasion,,,,3 mois,203 800 km,05/2013,89 kW (121 CH),Boîte manuelle,,Diesel,125 g/km (mixte),GRIS,,,5
https://www.autoscout24.fr/offres/bmw-116-116i-115-ch-confort-essence-gris-03e37065-5f08-4794-9a93-13fb2493149b,BMW 116,116i 115 ch Confort,"€ 5 990,-",Berline,Occasion,5,5,,6 mois,139 000 km,08/2007,85 kW (116 CH),Arrière,1 596 cm³,Super 95,179 g/km (mixte),Gris,Métallisé,Noir,6
https://www.autoscout24.fr/offres/volkswagen-golf-2-0-tsi-245ch-gti-performance-5p-sieges-chauffants-essence-79343454-763e-487e-ad08-9c57616b2491,Volkswagen Golf,2.0 TSI 245CH GTI PERFORMANCE 5P SIEGES CHAUFFANTS,"€ 17 990,-",Berline,Occasion,5,5,3419,6 mois,162 327 km,05/2018,183 kW (249 CH),Boîte manuelle,1 984 cm³,Essence,150 g/km (mixte),BLEU F,,Noir,7
https://www.autoscout24.fr/offres/peugeot-rifter-rifter-long-bluehdi-130-eat8-gt-line-diesel-gris-bc9f999b-d358-44fa-81b4-06dd1d1d90fd,Peugeot Rifter,Rifter Long BlueHDi 130 EAT8 GT Line,"€ 18 980,-",Monospace,Occasion,7,5,,12 mois,102 700 km,05/2020,96 kW (131 CH),Avant,1 499 cm³,Diesel,155 g/km (mixte),Gris,Métallisé,Gris,8
https://www.autoscout24.fr/offres/renault-zoe-life-charge-normale-location-de-batterie-22-kw-electrique-blanc-caadb36e-08d6-49b7-ac21-8b582ea12ef9,Renault ZOE,LIFE CHARGE NORMALE location de batterie 22 kw,"€ 4 990,-",Berline,Occasion,,5,,12 mois,31 986 km,06/2015,65 kW (88 CH),Boîte automatique,,Electrique,0 g/km (mixte),Blanc,,,9
https://www.autoscout24.fr/offres/bmw-x6-f16-xdrive30d-258-ch-m-sport-a-diesel-gris-a258a12a-7861-47bf-a7c4-fcfd556d7fb7,BMW X6,F16 xDrive30d 258 ch M Sport A,"€ 27 995,-",SUV/4x4/Pick-Up,Occasion,5,5,,,164 820 km,08/2015,190 kW (258 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,10
https://www.autoscout24.fr/offres/peugeot-308-gt-line-essence-bleu-56e7a0d4-9343-486e-a378-5b1709c6fd7c,Peugeot 308,GT Line,"€ 8 660,-",Autres,Occasion,5,5,VF3LPHNYWHS069743,12 mois,119 050 km,03/2017,96 kW (131 CH),Boîte automatique,,Essence,112 g/km (mixte),BLEU,,,11
https://www.autoscout24.fr/offres/peugeot-2008-1-2-puretech-110ch-style-s-u0026s-50-000-km-essence-33fe7aec-73c2-4bbf-8714-13844f889971,Peugeot 2008,1.2 PURETECH 110CH STYLE S\u0026S 50 000 KM,"€ 7 990,-",SUV/4x4/Pick-Up,Occasion,5,5,1996,3 mois,50 000 km,06/2017,82 kW (111 CH),Boîte manuelle,1 199 cm³,Essence,103 g/km (mixte),GRIS C,,Noir,12
https://www.autoscout24.fr/offres/audi-a3-35-tdi-150-cv-s-line-garantie-12-mois-reprise-po-diesel-noir-2c13807c-e7b2-46f6-a4bd-3e9255881362,Audi A3,35 TDI 150 CV * S-LINE Garantie 12 mois Reprise Po,"€ 18 990,-",Berline,Occasion,5,4,1070VO006609,12 mois,112 500 km,05/2020,110 kW (150 CH),Boîte manuelle,1 968 cm³,Diesel,,Noir,,,13
https://www.autoscout24.fr/offres/audi-a3-35-tdi-150-cv-s-line-garantie-12-mois-reprise-po-diesel-noir-2c13807c-e7b2-46f6-a4bd-3e9255881362,Audi A3,35 TDI 150 CV * S-LINE Garantie 12 mois Reprise Po,"€ 18 990,-",Berline,Occasion,5,4,1070VO006609,12 mois,112 500 km,05/2020,110 kW (150 CH),Boîte manuelle,1 968 cm³,Diesel,,Noir,,,14
https://www.autoscout24.fr/offres/citroen-c4-cactus-1-2-puretech-feel-business-essence-gris-6dc9af89-c7f5-4bd3-8aa1-9f3385904bf1,Citroen C4 Cactus,1.2 PureTech Feel Business,"€ 7 790,-",SUV/4x4/Pick-Up,Occasion,5,5,EU26399,12 mois,137 006 km,09/2018,81 kW (110 CH),Avant,1 199 cm³,Essence,104 g/km (mixte),Gris,Métallisé,Gris,15
https://www.autoscout24.fr/offres/citroen-c4-cactus-1-2-puretech-feel-business-essence-gris-6dc9af89-c7f5-4bd3-8aa1-9f3385904bf1,Citroen C4 Cactus,1.2 PureTech Feel Business,"€ 7 790,-",SUV/4x4/Pick-Up,Occasion,5,5,EU26399,12 mois,137 006 km,09/2018,81 kW (110 CH),Avant,1 199 cm³,Essence,104 g/km (mixte),Gris,Métallisé,Gris,16
https://www.autoscout24.fr/offres/peugeot-208-ii-1-2-puretech-100-eat8-active-essence-ac76bac1-8eb2-4e23-8c94-f8cc41bbffd6,Peugeot 208,II 1.2 PureTech 100 EAT8 Active,"€ 10 990,-",Citadine,Occasion,5,5,r0061694,6 mois,49 874 km,12/2019,74 kW (101 CH),Boîte automatique,,Essence,97 g/km (mixte),Gris foncé,,Noir,17
https://www.autoscout24.fr/offres/peugeot-208-ii-1-2-puretech-100-eat8-active-essence-ac76bac1-8eb2-4e23-8c94-f8cc41bbffd6,Peugeot 208,II 1.2 PureTech 100 EAT8 Active,"€ 10 990,-",Citadine,Occasion,5,5,r0061694,6 mois,49 874 km,12/2019,74 kW (101 CH),Boîte automatique,,Essence,97 g/km (mixte),Gris foncé,,Noir,18
https://www.autoscout24.fr/offres/volkswagen-polo-gti-gti-essence-blanc-fbd920e0-2144-4452-b55a-e9c41ad6886a,Volkswagen Polo GTI,GTI,"€ 14 990,-",Berline,Occasion,5,5,,,124 000 km,02/2017,141 kW (192 CH),Avant,1 799 cm³,Super E10 95,129 g/km (mixte),Blanc,Métallisé,Noir,19
https://www.autoscout24.fr/offres/volkswagen-polo-gti-gti-essence-blanc-fbd920e0-2144-4452-b55a-e9c41ad6886a,Volkswagen Polo GTI,GTI,"€ 14 990,-",Berline,Occasion,5,5,,,124 000 km,02/2017,141 kW (192 CH),Avant,1 799 cm³,Super E10 95,129 g/km (mixte),Blanc,Métallisé,Noir,20
https://www.autoscout24.fr/offres/volkswagen-polo-v-phase-2-1-0-i-60cv-bluemotion-crit-air1-siege-ch-essence-rouge-225eeb35-3ff6-455d-895a-6f2f77ff7399,Volkswagen Polo,V Phase 2 1.0 I 60CV BlueMotion Crit’Air1 siège ch,"€ 7 990,-",Citadine,Occasion,5,3,,,77 500 km,01/2017,45 kW (61 CH),Boîte manuelle,,Essence,0 g/km (mixte),Rouge,,,21
https://www.autoscout24.fr/offres/volkswagen-polo-v-phase-2-1-0-i-60cv-bluemotion-crit-air1-siege-ch-essence-rouge-225eeb35-3ff6-455d-895a-6f2f77ff7399,Volkswagen Polo,V Phase 2 1.0 I 60CV BlueMotion Crit’Air1 siège ch,"€ 7 990,-",Citadine,Occasion,5,3,,,77 500 km,01/2017,45 kW (61 CH),Boîte manuelle,,Essence,0 g/km (mixte),Rouge,,,22
https://www.autoscout24.fr/offres/audi-a4-2-0-tdi-190ch-luxu-line-s-tronic-bva-diesel-noir-90654c00-0dec-4bf2-926e-450605281ce1,Audi A4,2.0 TDI 190ch LUXU LINE S-TRONIC BVA,"€ 16 980,-",Berline,Occasion,5,4,,,150 000 km,02/2018,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,23
https://www.autoscout24.fr/offres/audi-a4-2-0-tdi-190ch-luxu-line-s-tronic-bva-diesel-noir-90654c00-0dec-4bf2-926e-450605281ce1,Audi A4,2.0 TDI 190ch LUXU LINE S-TRONIC BVA,"€ 16 980,-",Berline,Occasion,5,4,,,150 000 km,02/2018,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,24
https://www.autoscout24.fr/offres/mercedes-benz-c-200-classe-cdi-avantgarde-a-diesel-gris-f558167c-aead-4c21-ace3-6e60f3637cb3,Mercedes-Benz C 200,Classe CDI Avantgarde A,"€ 4 990,-",Berline,Occasion,5,4,,,192 000 km,07/2007,90 kW (122 CH),Boîte automatique,2 148 cm³,Diesel,174 g/km (mixte),Gris,,Noir,25
https://www.autoscout24.fr/offres/mercedes-benz-c-200-classe-cdi-avantgarde-a-diesel-gris-f558167c-aead-4c21-ace3-6e60f3637cb3,Mercedes-Benz C 200,Classe CDI Avantgarde A,"€ 4 990,-",Berline,Occasion,5,4,,,192 000 km,07/2007,90 kW (122 CH),Boîte automatique,2 148 cm³,Diesel,174 g/km (mixte),Gris,,Noir,26
https://www.autoscout24.fr/offres/peugeot-307-307-1-6-hdi-90-ch-diesel-3fd5a406-ce5f-4e95-a889-417d38f4d89c,Peugeot 307,"307, 1,6 hdi, 90 ch","€ 2 950,-",Berline,Occasion,5,5,,,226 000 km,02/2007,67 kW (91 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Autre,,,27
https://www.autoscout24.fr/offres/peugeot-307-307-1-6-hdi-90-ch-diesel-3fd5a406-ce5f-4e95-a889-417d38f4d89c,Peugeot 307,"307, 1,6 hdi, 90 ch","€ 2 950,-",Berline,Occasion,5,5,,,226 000 km,02/2007,67 kW (91 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Autre,,,28
https://www.autoscout24.fr/offres/audi-tts-tt-s-line-200ch-tfsi-essence-noir-4c62b911-9742-43f5-a21a-84c5aad5eef0,Audi TTS,TT S-Line 200ch TFSI,"€ 11 490,-",Autres,Occasion,4,2,,,160 000 km,06/2007,148 kW (201 CH),Boîte automatique,,Essence,0 g/km (mixte),Noir,,,1
https://www.autoscout24.fr/offres/toyota-auris-1-4-d-active-diesel-argent-a3aec74c-3010-4708-8845-db7cc4580db5,Toyota Auris,1.4 D Active,"€ 5 450,-",Berline,Occasion,5,4,,12 mois,189 310 km,12/2011,67 kW (91 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Argent Métallisé,,,2
